,APPLICATION TYPE,PERMIT,APPL INIT DATE,ISSUE DATE,APPL FINAL DATE,APPLICANT NAME,ASSESSOR INFO NUMBER,STATISTICAL CLASS CODE,DWELLING ADDED/REMOVED,# OF BUILDING,SQFT,VALUATION,CMP CODE,PERMIT TYPE,COMBINED ADDRESS,WORK DESCRIPTION,PERMIT SUBTYPE,PERMIT STATUS,STATUS DATE
29555,,07010-10001-01490,,8/13/2008,,,,,,,,501,,Bldg-Alter/Repair,830 S FLOWER ST 90017,Revise Architectural Plan To Corrspond The Changes On Structural Plan; Eliminate 1 Elevator And South Shaft; Value Engineer To Redesign Pt Slab And Steel Beams For Proposed Building; Revise Structural Inventory To Capture Additional Floor Area And Parking Stalls Due To Remove Of Elevator Shaft,Commercial,Permit Finaled,10/30/2009
29747,,08016-70000-13832,,9/8/2008,,,,,,,,2000,,Bldg-Alter/Repair,1215-1217 S CITRUS AVE 90019,Remove Existing Wooden Stairs For Existing Duplex And Replace With Steel Stair Case Per Standard Plan #152.  (Includes Electrical),1 or 2 Family Dwelling,Permit Finaled,9/19/2008
30318,,06014-70001-00593,,11/21/2008,,,,,,,,2500,,Bldg-Alter/Repair,1229 S BEDFORD DR 90035,Revise Interior Stairs From Wood Frame To Steel. Add Hardy Frame To Take Lateral Load From Stairs. (No Change In Site Plan).,1 or 2 Family Dwelling,Permit Finaled,6/17/2010
30560,,08010-20001-00531,,1/7/2009,,,,,,,,501,,Bldg-Alter/Repair,12000 W SHERMAN WAY 91605,"***Supplemental To Permit # 08010-20000-00531 To Revise Structural Plans, To Show That The Roof Framing Is Changing To Tji And One New Steel Beam With Tube Column Support. See Comments.***",Commercial,Permit Finaled,7/28/2009
30601,,08014-30001-03018,,1/13/2009,,,,,,,292,501,,Bldg-Alter/Repair,15461 W ALBRIGHT ST 90272,Revise Foundation Plan Form Raised Wood Floors To Slab On Grade.   Revise Double Wood Beam To Steel Column.,1 or 2 Family Dwelling,Permit Finaled,4/24/2009
30720,,08016-10000-16923,,2/2/2009,,,,,,,6771,450000,,Bldg-Alter/Repair,820 S SPRING ST 90014,"Reconfigure And Remodel Existing 2nd & 3rd Floor 19-Guestroom Hotel To A 16-Guestroom Hotel. Reconfigure South Stair Enclosure And 1st Floor Hotel Desk And Retail Area. Major Structural Upgrade To The Existing Urm Building Including New Steel Frames, New Foundations, New Supporting Roof/Floor Beams And New Shear Walls. ",Commercial,CofO Corrected,8/7/2019
30783,,07010-70001-04022,,2/12/2009,,,,,,,,2500,,Bldg-Alter/Repair,454 N KINGS ROAD 90048,Supplemental Permit To Permit #07010-10000-04022 To Revise Structural Plans For 2nd Floor Framing Plan To Remove 4x6 Posts And Psl Beams Supporting Second Floor At Rear And Replace With One Steel Beam And Two 4x4 Posts,1 or 2 Family Dwelling,Permit Finaled,6/29/2010
31446,,06010-20002-05460,,6/3/2009,,,,,,,,501,,Bldg-Alter/Repair,7501 S RINDGE ST 90293,"Replace Garage Foundation System, Revise Stairs, And Change The Existing Steel Beams To Wood Beams.",1 or 2 Family Dwelling,Permit Finaled,2/4/2010
31918,,09016-70000-11980,,8/14/2009,,,,,,,0,3500,,Bldg-Alter/Repair,1367-1369 1/2 N EDGECLIFFE DR 90026,Replace Existing Wooden Stairway At Rear Of Existing Three-Unit Apartment Building With Same Size Steel Stairway Per City Standard Plan #156 (Stair 2) At Same Location.,Apartment,Permit Finaled,2/11/2010
32101,,09016-20000-14572,,9/15/2009,,,,,,,,3600,,Bldg-Alter/Repair,4704 S WILTON PL 90062,Remove Two Exixting Brick Patio Cover Columns And Replace With Two New Concrete And Steel Columns With Brick Cladding Per The Engineers Design And Plan.,1 or 2 Family Dwelling,Permit Finaled,10/24/2012
32471,,09016-20000-14059,,11/10/2009,,,,,,,,50000,,Bldg-Alter/Repair,14360 W VALERIO ST 1-48 91405,"Voluntary Seismic Retrofit  (E) Type V, 3-Story Apt Building By Adding 5 New Steel Moment Frames At Open-Front Tuck-In Parking Garage (Not A Full Compliance W/ Div. 93)",Apartment,Permit Finaled,12/15/2009
33397,,08010-20001-02507,,4/21/2010,,,,,,,,2000,,Bldg-Alter/Repair,1518 N BEL AIR ROAD 90077,"Supplemental To Permit #08010-20000-02507: Change Engineer Of Records, Change Structural Calcs. And Plans, Add Steel Moment Frame, Interior Architectural Revisions. No Change In Floor Area.",1 or 2 Family Dwelling,Permit Finaled,2/15/2011
33984,,10016-40000-07419,,7/28/2010,,,,,,,,8000,,Bldg-Alter/Repair,556 W 23RD ST 90731,Change Existing Rotted Wood Stairs To New Steel Stair (Per City Of Los Angeles Standard Stair Plan#152).,Apartment,Permit Expired,12/1/2017
34239,,09010-10004-01159,,9/9/2010,,,,,,,,501,,Bldg-Alter/Repair,6209 S OCEAN FRONT WALK 90293,"Supplemental To Permit #09010-10000-01159 To Revise Portion Of 2nd And 3rd Structural Framing Plans. Work Includes To Delete One Steel Column By Adding One New Steel Header Beam, Re-Arrange The Steel Beam Away From The Moment Frame Plastic Hinge Location. ",1 or 2 Family Dwelling,Permit Finaled,7/2/2021
34812,,10016-40000-23189,,12/23/2010,,,,,,,,5000,,Bldg-Alter/Repair,2608 S PALM GROVE AVE 90016,Replace Exiating Exterior Staircase With New Steel Stairs ( Std. Plan #152) On Same Location.,1 or 2 Family Dwelling,Permit Finaled,1/7/2011
34930,,10014-20001-04133,,1/25/2011,,,,,,,,501,,Bldg-Alter/Repair,423 N MANSFIELD AVE 90036,Supplemental To #10014-20000-04133 To Revise Approved Plans:  Replace Wood Stairs With Steel Stairs Per Std Plan #111,1 or 2 Family Dwelling,Permit Finaled,4/14/2011
36047,,07010-10002-05386,,8/17/2011,,,,,,,,501,,Bldg-Alter/Repair,16829 W SATICOY ST BLDG. B 91406,"Int. Metal Stairs.  Supplemental Permit To 07010-20000-05386 - Deferred Submittal For Interior Steel Stair In Shaft At The Southwestern Corner Of The Building.  1.Structural Plan Checker To Verify Changes In Floor Plan From Approved Plans For Permit#07010-20000-05386, Approval Is For The Accessible Stair Requirements Of Ch 11b Sec 1133b.4 Only**Ra 07/28/11**",Commercial,Permit Finaled,3/7/2013
36540,,11016-20000-21809,,11/16/2011,,,,,,,,22500,,Bldg-Alter/Repair,11255 W MOORPARK ST 91602,Voluntary Seismic Upgrade To (E) Apartment (Install Steel Colums At Garage Areas),Apartment,Issued,11/16/2011
37128,,10014-70002-04844,,2/13/2012,,,,,,,,5000,,Bldg-Alter/Repair,1557 N TOWER GROVE DR 90210,Supplemental Permit To Pcis 10014-10000-04844.  Revised Structural Plans: Change Some Psl Beams To Steel Beam Sections; Change Retaining Wall Detail In Garage; Change Footing/Caisson Detail ; Add Two Cantilever Balconies (No Roof) At Rear.,1 or 2 Family Dwelling,Permit Finaled,6/29/2012
37215,,11014-10001-03073,,2/24/2012,,,,,,,,501,,Bldg-Alter/Repair,260 S LORING AVE 90024,Supplemental To Revise Structural Plans To: Replace Steel Column With Wood Post At Kitchen Interior Wall; Add Shearwall Opening At Proposed Bathroom To Agree With Architectural Plans.,1 or 2 Family Dwelling,Permit Finaled,3/6/2014
37555,,11014-20001-04361,,4/10/2012,,,,,,,,501,,Bldg-Alter/Repair,1367 N JONESBORO DR 90049,Supplemental Permit To 11014-20000-04361 To Revise The Plans To Show New Stair Steel Plate Steps On Interior Stairs. ,1 or 2 Family Dwelling,Permit Finaled,10/23/2012
37802,,11016-10001-17044,,5/16/2012,,,,,,,,501,,Bldg-Alter/Repair,5717 S VERMONT AVE 90037,Supplemental Permit To Change Detail On Plans From Brick Wall To Cmu Wall With New Tube Steel Connection On Sheet A3.1.,Commercial,Permit Finaled,7/3/2012
39019,,11010-20002-02446,,10/18/2012,,,,,,,,501,,Bldg-Alter/Repair,15241 W DE PAUW ST 90272,Suppl. Permit To Revise Floor Plan/ Structural Hardy Frame To Steel Col/Grade Beams And Add Roof  Deck.,1 or 2 Family Dwelling,Permit Finaled,11/14/2013
40424,,12016-30001-17721,,4/24/2013,,,,,,,,501,,Bldg-Alter/Repair,4155 N DIXIE CANYON AVE 91423,"Supplemental Permit To 12016-30000-17721 To Revise Structural: Foundation, Framing, Steel Column, & Sheathing.",1 or 2 Family Dwelling,Permit Finaled,10/17/2013
40842,,13016-70000-11664,,6/12/2013,,,,,,,,20000,,Bldg-Alter/Repair,1282 S HIGHLAND AVE 90019,Construct A Steel Stair Case At Exterior Of Existing 2-Stoy Duplex Per Standard Plan 150. ,1 or 2 Family Dwelling,Permit Finaled,7/8/2013
41350,,12016-10004-23192,,8/8/2013,,,,,,,0,501,,Bldg-Alter/Repair,819 S FLOWER ST 90017,Supplemental To Permit #12016-10001-23192 To Replace The Mssing Approved Plans For The Installation Of  The Existing Non-Conforming West Side Stairs From Basement To Alley Into A Conforming Steel Stairs Per Engineered Details.,Commercial,Permit Finaled,10/1/2013
41942,,13016-20000-20623,,10/8/2013,,,,,,,4943,8000,,Bldg-Alter/Repair,700 S BEVERLY GLEN BLVD 90024," Remodel   The  Garage .     Relocate   Garage   Door  ,  Add   Steel  Frame, Shear Walls,  Grade  Beam  And  New   Footing  As  Per  Foundation  Plan Sheet S2. ",1 or 2 Family Dwelling,Permit Finaled,9/26/2014
41945,,12010-20001-02695,,10/8/2013,,,,,,,,0,,Bldg-Alter/Repair,807-809 E BROOKS AVE 90291,Supplemantal To Permit#12010-20000-02695 To Revise Structural Plan To Replace Tube Steel Bm W/ 6x6 Wood Beam.Replace One Steel Bm W/ Wood Bam.Revise Structual Opening At Living Room To Match W/Arch Plans. ,1 or 2 Family Dwelling,Permit Finaled,12/10/2013
41966,,13016-70000-19654,,10/10/2013,,,,,,,,10000,,Bldg-Alter/Repair,4253-4253 1/2 S NORMANDIE AVE 90062,Replace Existing Stairs With Steel Stairs Per Standard Plan 160 And Repair Existing Balcony Due To Termite Damage.,1 or 2 Family Dwelling,Permit Finaled,10/22/2013
42538,,12010-20001-02828,,12/10/2013,,,,,,,,3000,,Bldg-Alter/Repair,9476 N GLEN-O-PEACE PKWY 91042,"Supplemantal To Permit Appl# 12010-20000-02828 To Revise Structural Plans To Introduce New Stl Beam At Stairway,Revise Two Size Of Str. Steel Beams And One Column,Revise One  Stl Column To Foundation Detail,Add A Balcony Framing Detail.See Comments.",1 or 2 Family Dwelling,Permit Expired,1/5/2016
43509,,12016-10001-25339,,3/24/2014,,,,,,,,185900,,Bldg-Alter/Repair,2219 E 1ST ST 90033,"Supplemental Permit To 12016-10000-25339 For Plan Revisions And Recheck Due To Lost Checked Plans.  Renovate Both Stories Of (E) Medical Building To  Remove/Install Walls, Fixtures, New Restrooms, Offices, New Steel Egress Stair In Rear And Rooftop A/C Units. Structural Upgrade To Create 1 Hr Corridor, New T-Bar Ceiling, Ceiling Joists, Beams And Posts.  ----T.I. Work Only, No Change Of Use ----- .  ",Commercial,Permit Finaled,7/28/2014
43717,,12014-20001-04067,,4/10/2014,,,,,,,,0,,Bldg-Alter/Repair,17716 W POSETANO ROAD 90272,"Supplemental To Revise Lateral Load Resisting Element, Relocate Steel Column And Revised Foundation Plans.",1 or 2 Family Dwelling,Permit Finaled,11/7/2014
44112,,13014-20001-05217,,5/13/2014,,,,,,,,20000,,Bldg-Alter/Repair,2905 N ELVIDO DR 90049,"Supplemental To Permit # 13014-20k-05217 To Revise Foundation Plan From Raised Foundation To Slab-On-Grade On Piles @ Familyroom,  Relocate Steel Column, Add Shear Walls And Beam Connection Details @ Dining Room",1 or 2 Family Dwelling,Permit Finaled,8/20/2015
45732,,13016-20000-11393,,9/24/2014,,,,,,,,10000,,Bldg-Alter/Repair,8553 N CEDROS AVE 1-11 91402,"Volutary Seismic Upgrade To Add Steel Moment Frame (2 Spans Approximately Total Length: 8'-7 1/2""Feet X 32'-7"")",Apartment,Permit Finaled,1/16/2015
46007,,11010-10003-00622,,10/15/2014,,,,,,,,30000,,Bldg-Alter/Repair,6318 W QUEBEC DR 90068,"Supplemental Permit To 11010-10000-00622. Revised  Structural Plans To Include:  Framing For Elevator; Change Stair Framing To Steel; Opening In Concrete Wall;  Add Glass Guardrail Details; Change 1st Floor Plan Layout Resulting In A Two Bedrooms,  Two Full Baths, And One Half Bath  Single Family Dwelling.",1 or 2 Family Dwelling,Permit Finaled,3/4/2016
46700,,14016-30000-18686,,12/5/2014,,,,,,,,10000,,Bldg-Alter/Repair,441 N FLORES ST 90048,"Add 14'11"" X 16'9"" Uncovered Roof Deck Over (E) Detached Garage With Steel Spiral Stairs(L.A. City Standard Plan # 111) Per Engineer'S Plans.""Comply With Deartment Order  Effetive Date 5/28/2014"".",1 or 2 Family Dwelling,Permit Finaled,2/24/2015
47789,,15016-30000-04338,,3/2/2015,,,,,,,,8000,,Bldg-Alter/Repair,8230 N OWENSMOUTH AVE 91304,Replace Existing Exterior Magnesite Stairway @ Rear With A New Steel & Precast Stairway Per L.A. Standard Plan #157,Apartment,Permit Finaled,3/19/2015
48313,,14014-20003-00030,,4/3/2015,,,,,,,,5000,,Bldg-Alter/Repair,1508 N ELEVADO ST 90026,"Supplemental To 14014-20000-00030:  To Revise Stair Framing From Wood Framed To Steel Framed Stairs,  Sister (Reinforce) Stud Wall On The 2nd Floor At Stair Shaft Tower, And Provide New Beam At Living Room Per Engineering Plans.  No Additional Area Is Being Added.",1 or 2 Family Dwelling,Permit Finaled,5/20/2015
48734,,15016-30000-03424,,4/29/2015,,,,,,,,20000,,Bldg-Alter/Repair,10776 W ROSE AVE 1-22 90034,Voluntary Seismic Retrofit In Existing Wood Frame Residential Building Per Labc2014 Chapter 93| Replace (E) Steel Posts With (12) New Steel Cantilever Columns With Grade Beam Foundation On (E) First Floor Parking Area.| Same Location For All Posts. No Change In Parking ,Apartment,Permit Finaled,7/20/2015
48873,,14014-10002-02512,,5/7/2015,,,,,,,,5000,,Bldg-Alter/Repair,2559 N ABERDEEN AVE 90027,"Supplemental Permit To Permit # 14014-10000-02512 To Revise Structutal Details And Framing Plans , Per Engineer'S Observations : Add Steel Beam , Sister Floor Joists , Strap Opeuings At Shear Walls And Post/ Beam Connection .",1 or 2 Family Dwelling,Permit Finaled,3/6/2018
49208,,15016-30000-09942,,5/27/2015,,,,,,,,15565,,Bldg-Alter/Repair,4025 W DON TOMASO DR 90008,Replace Existing Front Stairway And Landing With New Steel And Precast Stairway Per La City Standard Plan #157.,Apartment,Permit Finaled,8/10/2015
49369,,15016-20001-04487,,6/8/2015,,,,,,,,6000,,Bldg-Alter/Repair,5167 N GAVIOTA AVE 91436,Supplement To Permit # 15016-20000-04487 To Revise Floor Plan To Reflect As -Built Conditions. Replace Shearwall Between Dining Room And Living Room With Two Hardy Frame Panel Per Engineering. Revise Framing To Replace Two Parallam Beams With Steel Beams.,1 or 2 Family Dwelling,Permit Finaled,6/27/2017
50238,,15016-30000-12859,,8/7/2015,,,,,,,,39800,,Bldg-Alter/Repair,6643 N RHODES AVE 91606,"Voluntary Seismic Retrofit At Rear Of Building Beneath (E) 2nd Floor (At Parking Area) Which Includes The Installation Of New Grade Beam, Steel Beam And Cantilevered Columns.",Apartment,Permit Finaled,9/28/2015
52145,,15016-30001-11730,,1/8/2016,,,,,,,,224000,,Bldg-Alter/Repair,15857 W STRATHERN ST 91406,Supplimental Permit To #15016-30000-11730 To Revise Floor Plan Layout And Intstall New Steel Ceiling Support  At Receiving Area At Rear.,Commercial,Permit Finaled,7/13/2016
52197,,12010-20002-01619,,1/12/2016,,,,,,,3383,50000,,Bldg-Alter/Repair,2301 N KIMRIDGE ROAD 90210,"Supplemental Permit To Change Foundation Plan From Slab On Grade To Raised Foundation Per Engr'S Details. Change Pool Structure Details, Relocate Entrances' Steel Framing Plan, And Minor Interior Partitions Relocation (No Change In Building Ht. Or Area)",1 or 2 Family Dwelling,Permit Finaled,7/15/2017
52829,,15016-20000-26409,,3/3/2016,,,,,,,,50000,,Bldg-Alter/Repair,418 S CENTRAL AVE 90013,"Reinforce (2-) Existing Damaged Roof Beams With New Steel Beams On Each Side And Provide (4-) New Columns.  All Work Per Engineering Plans.  ""Comply With Department Order Effective Date 11/01/2015. Permit Will Expire 30 Days From Issuance Date"". All Permits Shall Be For The Same Time Period Limitation.  See Comments.",Commercial,Permit Finaled,6/22/2016
53029,,16016-10000-04061,,3/18/2016,,,,,,,,5000,,Bldg-Alter/Repair,2255 E INEZ ST 90023,"Interior Remodel To (E) 2-Story Sfd W/ Att. Garage To Revise Layout Creating A New Bedroom, Remodel Kitchen And (1) Bathroom; Replace (E) Exterior Wood Staircase With Steel Staircase Per Standard Plan #159;",1 or 2 Family Dwelling,Permit Finaled,5/25/2018
53706,,16016-10000-09508,,5/2/2016,,,,,,,,36000,,Bldg-Alter/Repair,14851 W BESSEMER ST 91411,Install  3  Steel  Beams And  6 Pad Foundations .  Install 16 Pad Footings  For  8 Automotive  Lifts,Commercial,Permit Finaled,12/12/2018
54306,,16016-30000-13242,,6/8/2016,,,,,,,,2000,,Bldg-Alter/Repair,7944 W WOODROW WILSON DR 90046,Remove Post At Sliding Glass Door Opening & Add Steel Header Per Engineer'S Plans. (See Comment).,1 or 2 Family Dwelling,Permit Finaled,9/10/2016
54665,,16016-30000-02856,,7/7/2016,,,,,,,,15000,,Bldg-Alter/Repair,1251 S ARMACOST AVE 1-10 90025,New Steel Moment Frame For Voluntary Seismic Strengthening Per Div. 93 Phase 1.,Apartment,Permit Finaled,9/9/2016
55039,,13010-30001-04673,,8/9/2016,,,,,,,,501,,Bldg-Alter/Repair,1984 N CURSON AVE 90046,"Supplemental Ref To Pcis # 13010-20000-04673, For Substituting Steel Beam Over Garage Header With Psl Beam.  Per Engineers Specifications.  ****No Plot Plan Required****",1 or 2 Family Dwelling,Permit Finaled,8/11/2016
56129,,16010-20001-02360,,11/1/2016,,,,,,,,10000,,Bldg-Alter/Repair,740 N STANLEY AVE 90046,Supplemental Permit To Revise (E)Portion Of Structural Plan For (N)Steel Beams/Columns.,1 or 2 Family Dwelling,Permit Finaled,9/5/2017
56223,,16016-20000-26939,,11/9/2016,,,,,,,,30000,,Bldg-Alter/Repair,6633 N WOODMAN AVE 1-22 91401,"Repair Vehicle Damage To The Apartment Carport Column And Unit #15.  Remove And Replace Damaged Drywall, Insulation, Stucco, Windows, Steel Column And Concrete Pad.  All Work Per Engineered Plans.",Apartment,Permit Finaled,1/10/2017
56288,,13016-10001-05135,,11/15/2016,,,,,,,,4000,,Bldg-Alter/Repair,11310-11316 W SANTA MONICA BLVD 201-208 90025,Supplemental Permit To Include Structural Plans Of New Steel Stair Case.    ***Urm Building***No Impact Tools.,Commercial,Permit Finaled,11/20/2017
56328,,16016-30001-01436,,11/17/2016,,,,,,,,15000,,Bldg-Alter/Repair,8330 W FOOTHILL BLVD 91040,"Supplement To Permit 16016-20000-01436 Voluntary Retrofit At  Front Portion Of Building With Steel Column,",Commercial,Permit Finaled,3/31/2017
56638,,16016-20000-15772,,12/13/2016,,,,,,,,9600,,Bldg-Alter/Repair,10213 N COMMERCE AVE 91042,"Remove And Replace (E) 12'-3"" X 4'-9"" Deck W/ Steel Posts/Beams At Unit #1 And #2 Per Eng. Calc'S (All Work Voluntary).",Apartment,Permit Finaled,8/15/2017
57074,,16016-20000-17298,,1/26/2017,,,,,,,,50000,,Bldg-Alter/Repair,14800 W ROSCOE BLVD 1-43 91402,Repair Exit Walk-Way & Remove  (E) 3-Story Steel Staircase At The Center Of The Bldg Per Record'S Enrg. Plans/Details. Note: 3-Stairs  Retained For The Bldg.,Apartment,Permit Finaled,4/20/2017
57157,,16014-20001-01083,,2/6/2017,,,,,,,,5000,,Bldg-Alter/Repair,1952 N COLDWATER CANYON DR 90210,Supplemental Permti Of 1614-20000-01083 To Add 6' Diameter Exterior Steel Spiral Stairs Connecting Pool Deck To 2nd Foor Deck Per Standard Plan #111,1 or 2 Family Dwelling,Permit Finaled,2/28/2018
57383,,16014-10003-01040,,2/24/2017,,,,,,,,0,,Bldg-Alter/Repair,15500 N STEPHEN S WISE DR 90077,"Supplemental To Permit Application 16014-10000-01040 To Check For The Deferred Submittals Of The Following Items: 1. Aluminum Bar Grating 2. Steel Erection Bracing Plans  Original Scope Of Work:  Renovation/Addition To (E) Sanctuary Space Including (N) Gym, Renovated Offices, Restrooms",Commercial,Permit Finaled,11/2/2017
57967,,17016-10001-04915,,4/13/2017,,,,,,,,6000,,Bldg-Alter/Repair,3121 W OLYMPIC BLVD 101 90006,"Supplemental Building Permit   To 17016-10000-04915. Alteration To  Existing Structure For Relocation Of (E) Steel Column.  Remount 1-3"" Wing Wall.  Alterartion  Pursuant To Structural  Foundation And Framing Plans.",Commercial,Permit Finaled,7/6/2017
58239,,16014-30001-04986,,4/27/2017,,,,,,,0,7000,,Bldg-Alter/Repair,8572 W HILLSIDE AVE 90069,Supplemental To 16014-30000-04986 To Revise Structural Plans. Replace Steel Frame In Kitchen. Remove Post In Kitchen/Dining Room & Add Header.,1 or 2 Family Dwelling,Permit Finaled,8/28/2017
59269,,15010-20002-01618,,6/27/2017,,,,,,,,501,,Bldg-Alter/Repair,3042 W LANDA ST 90039,"Supplemental To Permit  15010-20000-01618 To Revise Interion Stairs, From Wood Framing To Steel. Revise Plot Plan.",1 or 2 Family Dwelling,Permit Finaled,6/19/2019
59352,,16016-10001-27229,,6/30/2017,,,,,,,,1000,,Bldg-Alter/Repair,11800 W WILSHIRE BLVD 90025,"Supplemental To Permit # 16016-10k-27229 To Revise Interior Floor Plan On 3rd Floor, Add New Furred Walls And Change Furniture Layout In Lobby And Garage Level.;  Add New Gypboard Ceiling In Garage @ Lobby Area;  Add New Steel Beam Header For Supporting Sliding Door.",Commercial,Permit Finaled,8/14/2020
59562,,17016-10000-17116,,7/17/2017,,,,,,,,25000,,Bldg-Alter/Repair,1207 N AVENUE 56 90042,"At & T Rooftop Wireless Facility Modification:  Remove And Replace 3 Antennas, Install 3 Rrus & 3 Quad Filters; Install (N) 2300# Power Plant To (E) Steel Platform With New Steel Beams   ",Commercial,Permit Finaled,9/15/2017
60097,,16016-20001-25332,,8/16/2017,,,,,,,0,5000,,Bldg-Alter/Repair,5555 W 6TH ST BLDG 2-Unit 2401 90036,Replace Conventional Loft Access Stairs Of Unit #2401 In Building #2 With Steel Spiral Stairs Per Standard Plan 111 ,Apartment,Issued,8/16/2017
60115,,17014-10001-01310,,8/16/2017,,,,,,,,300,,Bldg-Alter/Repair,150 W 41ST ST 90037,Supplemental To 17014-10000-01310 To Propose 2 New Steel Posts In Lieu Of (2) 4' Shearwall Previously Approved. No Change In Plot Plan,1 or 2 Family Dwelling,Permit Finaled,6/9/2018
60601,,16016-10002-02531,,9/14/2017,,,,,,,,5000,,Bldg-Alter/Repair,355 N CHICAGO ST 90033,"Supplemental Permit To 16016-10k-02531, Structural Revision To Replace Wood Beams And Posts With Steel Beams And Steel Tubes Columns And New Foundation Details.        ",1 or 2 Family Dwelling,Permit Finaled,6/28/2018
60678,,17016-30000-19545,,9/20/2017,,,,,,,,13500,,Bldg-Alter/Repair,4101 W HOLLY KNOLL DR 90027,Voluntary Reinforcement Of (E) Crawlspace Girders By Installing 2-Steel Moment Frames,1 or 2 Family Dwelling,Permit Finaled,1/18/2018
61537,,15014-20002-03426,,11/22/2017,,,,,,,,40000,,Bldg-Alter/Repair,8842 W FOOTHILL BLVD 91040,***Revise Structural & Architectural Plans***  (Steel Stairs Under A Deffered Plan Check/Permit),Commercial,Permit Finaled,4/26/2019
62643,,17016-20001-12575,,2/22/2018,,,,,,,,10000,,Bldg-Alter/Repair,8428 W CARLTON WAY 90069,"Supplemental Permit Of 17016-20000-12575 To Revise Framing Plans, Add Steel Posts To East Side Exterior Wall, Replace 1st Floor To Basement Stairs, Convert Basement Window To New Rear Yard Access Door With New Exterior Stair And Re-Drywall Entire Basement.     ",1 or 2 Family Dwelling,Permit Finaled,6/29/2019
62783,,16014-20001-04770,,3/2/2018,,,,,,,,501,,Bldg-Alter/Repair,7040 W MACAPA DR 90068,Supplemental Permit Of 10614-20000-04770 For Deferred Plan Check Of Interior Steel Spiral Stair Per Standard Plan #111,1 or 2 Family Dwelling,Permit Finaled,6/6/2018
63073,,17014-30001-00376,,3/22/2018,,,,,,,,10000,,Bldg-Alter/Repair,3332 N MANDEVILLE CANYON ROAD 90049,Supplemental To Convert Laundry Room To Powder Room & Revise Structural Plans To Include New Steel Header & New Ceiling Beams. Two New Skylights.,1 or 2 Family Dwelling,Permit Finaled,9/28/2020
64137,,16014-20003-03654,,5/14/2018,,,,,,,4927,40000,,Bldg-Alter/Repair,12002 W BENMORE TER 90049,"Enlarge Roof Deck, And Revise Plot Plan To  Show Correct And (E) Actual Side Yard Setbacks, Relocate The Steel Moment Frame, & Remove Fire Place.",1 or 2 Family Dwelling,Permit Finaled,4/26/2019
66083,,18016-10001-03754,,9/26/2018,,,,,,,,80000,,Bldg-Alter/Repair,977 N NORTH BROADWAY 90012,"Supplemental Permit For Revisions To Permit#18016-10000-03754, Add Concrete Planters To Exterior, Change Wall To Storefront At Room # 108, Fire Proofing Of Steel Column. Revise Corridor To Exit Passage Way. ",Commercial,Permit Finaled,4/1/2019
68430,,19016-30000-09603,,4/4/2019,,,,,,,,10000,,Bldg-Alter/Repair,1215 W EXPOSITION BLVD 90007,Replace (E) Exterior Stairway At The Front With New Steel Stairway Per La City Standard Detail # 157. (Same Size And Location),Apartment,Permit Finaled,6/25/2019
70926,,15010-30007-02603,,9/19/2019,,,,,,,,501,,Bldg-Alter/Repair,1000 W TEMPLE ST 90012,"Supplemental To Permit # 15010-10000-02603 To Revise Structural Plan To Use Gr-80 Steel In Slab On Grade, And Retaining Walls. (See Comment)",Apartment,Issued,9/19/2019
71230,,18016-30001-34529,,10/8/2019,,,,,,,,501,,Bldg-Alter/Repair,1722 S ARMACOST AVE 90025,"Supplemental To 18016-10000-34529 To Revise Structural Details, Replace 2 Existing Wood Post With 4"" Steel Pipe And Change Engineer Of Record. Letter Of Consent To Release Plans To New Engineer Of Record Has Been Attache To Permit Application.",Apartment,Permit Finaled,5/1/2020
71638,,19016-30000-34043,,11/1/2019,,,,,,,,8720,,Bldg-Alter/Repair,8415 W WYNGATE ST 91040,Replace Rear Stairway & Landing With New Steel And Pre-Cast Concrete Steps Per L.A. Standard Plan #157,1 or 2 Family Dwelling,Permit Finaled,1/24/2020
73933,,19016-10001-37059,,5/19/2020,,,,,,,,501,,Bldg-Alter/Repair,11105 W ROSE AVE 90034,***Supplemental Permit To 19016-10000-37059*** Framing Connection And Foundation Changes Due To Existing Steel Beams And Grade Beams,Apartment,Permit Finaled,8/11/2020
74939,,19016-30000-18721,,7/22/2020,,,,,,,,175000,,Bldg-Alter/Repair,2026 N HIGHLAND AVE 90068,"Exterior Facade Remodel To (E) 3-Story Apartment Building.( No Interior Work), No Change To Parking.  Steel Columns And Deepened Foundation And Metal Canopy.",Apartment,Permit Finaled,7/22/2021
76328,,17010-10004-00165,,10/23/2020,,,,,,,11573,0,,Bldg-Alter/Repair,9016 W THRASHER AVE 90069,"Supplemental To 17010-30000-00165 To Revise Site Plan And Floor Plans, Reduce Rfa, And Structural Revisions Include Revised Podium More Efficient Designs For The Roof Steel And Wood Framing. ",1 or 2 Family Dwelling,Issued,10/23/2020
78260,,20016-10000-33176,,3/2/2021,,,,,,,,501,,Bldg-Alter/Repair,1501 W FRANCISCO ST 90501,Eplan:  Deferred Submittal To Pcis: 20016-10000-05467 & 20016-10000-04038. Scope: Utility Steel Stair Installation.,Commercial,Permit Finaled,4/15/2021
