,APPLICATION TYPE,PERMIT,APPL INIT DATE,ISSUE DATE,APPL FINAL DATE,APPLICANT NAME,ASSESSOR INFO NUMBER,STATISTICAL CLASS CODE,DWELLING ADDED/REMOVED,# OF BUILDING,SQFT,VALUATION,CMP CODE,PERMIT TYPE,COMBINED ADDRESS,WORK DESCRIPTION,PERMIT SUBTYPE,PERMIT STATUS,STATUS DATE
56172,,16016-10000-17512,,11/4/2016,,,,,,,,35000,,Bldg-Alter/Repair,1826 N HARVARD BLVD 90027,Soft-Story Retrofit For An Existing 3-Story Apartment Building. Install New Cantilever Columns In Rear Parking Area. ,Apartment,CofC Issued,12/12/2016
56191,,16016-10000-18280,,11/7/2016,,,,,,,,20000,,Bldg-Alter/Repair,5831 W ERNEST AVE 1-5 90034,Soft Story Retrofit Of The Tuck Under Regions Of An Existing Apartment Building Using Special Cantilever Columns,Apartment,CofC Issued,2/17/2018
56195,,15016-10002-28669,,11/7/2016,,,,,,,,501,,Bldg-Alter/Repair,4046 S COCO AVE 90008,Supplemental Permit To Relocate One Moment Frame For Revised Soft-Story Retrofit Design.,Apartment,OK to Issue CofC,6/22/2017
56246,,16016-10000-18858,,11/10/2016,,,,,,,,20000,,Bldg-Alter/Repair,12400 W MITCHELL AVE 90066,Mandatory Soft-Story Retrofit For An Existing 2-Story Apartment Building. Install New Moment Frame.,Apartment,CofC Issued,1/5/2017
56281,,16016-10000-18232,,11/15/2016,,,,,,,,30000,,Bldg-Alter/Repair,821 W 93RD ST 1-7 90044,Soft-Story Retrofit Of The Tuck Under Regions For An Existing 2-Story Apartment Building Using Cantilever Columns,Apartment,CofC Issued,5/4/2018
56306,,16016-10000-24926,,11/16/2016,,,,,,,,0,,Bldg-Alter/Repair,1845 N VAN NESS AVE 90028,Verify Existing Building Constructed And Approved Under Permit 1956la59427 If It Meets The Minimum Requirements Of The Mandatory Soft-Story Retrofit Ordinance. No New Construction Is Proposed. Permit Is For Issuance Of  Certifiacte Of Compliance.,Apartment,CofC Issued,3/1/2017
56313,,16016-10000-21605,,11/16/2016,,,,,,,,0,,Bldg-Alter/Repair,12960 N DRONFIELD AVE 91342,Verify Work Approved Under 14016-40000-10296 Meets The Minimum Soft Story Retrofit Requirements Of Lamc Division 93 For A 3-Story Apartment Building Using Cantilever Columns. No Additional Work Required. ,Apartment,CofC Corrected,12/12/2017
56345,,16016-10000-21610,,11/18/2016,,,,,,,,0,,Bldg-Alter/Repair,13816 W BEAVER ST 91342,Recheck (E) Approved Plans (14016-40000-10298)  For Soft Story Retrofit Of A 3-Story Apartment Building Using Cantilever Columns. No Additional Work Required,Apartment,Issued,11/18/2016
56364,,16016-10000-16318,,11/18/2016,,,,,,,,30000,,Bldg-Alter/Repair,10635 W COLLINS ST 1-4 91601,Soft-Story Retrofit Per Lamc Div. 93 Of The Tuck Under Regions For An Existing Apartment Building Using Cantilever Columns,Apartment,CofC Corrected,12/12/2017
56391,,16016-10000-18771,,11/21/2016,,,,,,,,10000,,Bldg-Alter/Repair,13155 W VANOWEN ST 1-8 91605,Soft Story Retrofit For Tuck Under Regions Of An Exising Apartment Building Using Plywood Shearwalls,Apartment,CofC Issued,2/22/2017
56399,,16016-10000-04603,,11/22/2016,,,,,,,,60000,,Bldg-Alter/Repair,1807 S PURDUE AVE 1-10 90025,Soft Story Retrofit Of The Tuck Under Regions Of An Apartment Building Using Steel Moment Frames ,Apartment,CofC Issued,3/2/2018
56401,,16016-10000-14491,,11/22/2016,,,,,,,,30000,,Bldg-Alter/Repair,615 S MIDVALE AVE 1-9 90024,Soft Story Seismic Retrofit Of The Tuck Under Regions Of A 2 Story Apartment Building Using Plywood Shearwalls,Commercial,Permit Finaled,1/25/2018
56432,,16016-10000-20759,,11/28/2016,,,,,,,,100000,,Bldg-Alter/Repair,1844 S VICTORIA AVE 1-17 90019,Soft Story Retrofit Of The Tuck Under Regions Of An Existing Apartment Building Using Steel Moment Frames,Apartment,CofC Issued,5/1/2017
56453,,15016-10001-28691,,11/29/2016,,,,,,,,501,,Bldg-Alter/Repair,3838 S GIBRALTAR AVE 90008,Supplemental Permit To 15016-10000-28691 For Soft-Story Retrofit Of An Existing 3-Story Apartment Building. Change Engineer Of Record And Revise Retrofit Design.,Apartment,Permit Finaled,2/17/2018
56454,,15016-10001-28688,,11/29/2016,,,,,,,,501,,Bldg-Alter/Repair,3845 S POTOMAC AVE 90008,Supplemental Permit To 15016-10000-28688 For Soft-Story Retrofit Of An Existing 3-Story Apartment Building. Change Engineer Of Record And Revise Retrofit Design.,Apartment,CofC Issued,2/2/2017
56463,,16016-10000-20076,,11/30/2016,,,,,,,,100000,,Bldg-Alter/Repair,409 S MANHATTAN PL 90020,Soft-Story Retrofit For An Existing 3-Story Apartment Building. Install New Moment Frame And Special Cantilever Columns.,Apartment,CofC Issued,3/6/2017
56466,,16016-10000-18613,,11/30/2016,,,,,,,,30000,,Bldg-Alter/Repair,1832 S BUNDY DR 1-9 90025,Soft-Story Retrofit Of The Tuck Undeer Regions For An Apartment Building Using Plywood Shearwalls And Steel Moment Frame,Apartment,CofC Issued,12/12/2017
56512,,16016-10000-25035,,12/5/2016,,,,,,,,60000,,Bldg-Alter/Repair,1489 S CANFIELD AVE 1-15 90035,Soft Story Retrofit Of The Tuck Under Regions Of An Apartment Building Using Steel Moment Frames,Apartment,CofC Issued,1/25/2017
56520,,16016-10000-26807,,12/5/2016,,,,,,,,30000,,Bldg-Alter/Repair,50 E ROSE AVE 1-9 90291,Soft Story Retrofit Of The Tuck Under Regions Of An Apartment Building Using Cantilever Columns And Plywood Shearwalls,Apartment,CofC Issued,3/8/2017
56548,,16016-10000-17467,,12/6/2016,,,,,,,,25000,,Bldg-Alter/Repair,10970 W PALMS BLVD 1-19 90034,Soft-Story Retrofit For An Existing 2-Story Apartment Building Using Fema P-807.,Apartment,CofC Issued,2/17/2018
56569,,16016-10000-20099,,12/7/2016,,,,,,,,80000,,Bldg-Alter/Repair,4710 W COLISEUM ST 90016,Soft-Story Retrofit For An Existing 2-Story Apartment Building. Install Special Canitlever Column System In Rear Parking Area.,Apartment,CofC Issued,2/13/2017
56689,,16016-10000-12780,,12/19/2016,,,,,,,,32000,,Bldg-Alter/Repair,7045 N REMMET AVE 1-11 91303,Seismic Soft Story Retrofit Of The Tuck Under Regions Of An Apartment Building Using Simpson Moment Frame And Plywood Shearwall,Commercial,CofC Issued,4/26/2017
56711,,16016-10000-28517,,12/20/2016,,,,,,,,40000,,Bldg-Alter/Repair,3636 S EMPIRE DR 1-5 90034,Soft Story Retrofit Of The Tuck Under Regions Of An Apartment Building Using Steel Cantilever Columns And Plywood Shearwalls,Apartment,CofC Issued,4/14/2017
56719,,16016-10000-26996,,12/20/2016,,,,,,,,80000,,Bldg-Alter/Repair,407 N AVENUE 50 90042,Soft-Story Retrofit Of The Tuck Under Regions For An Apartment Building. Install New Special Cantilever Column System.,Apartment,CofC Issued,10/31/2017
56720,,16016-10000-27135,,12/20/2016,,,,,,,,80000,,Bldg-Alter/Repair,954 S CARONDELET ST 1-56 90006,Soft Story Retrofit For An Existing 3-Story Apartment Building. Install New Steel Special Cantilever Column System.,Apartment,CofC Issued,8/31/2017
56721,,16016-10001-28062,,12/20/2016,,,,,,,,10000,,Bldg-Alter/Repair,4601 N WILLIS AVE 91403,Repair Damaged Stairs And Shear Wall.  (Supplemental To Permit 16016-10000-28062 For Soft-Story Seismic Retrofit.  ,Apartment,OK to Issue CofC,2/22/2017
56736,,16016-10000-28745,,12/22/2016,,,,,,,,147700,,Bldg-Alter/Repair,1348 N CURSON AVE 1-16 90046,Soft-Story Seismic Retrofit Of The Tuck Under Regions Of An Apartment Building Using Steel Cantilever Columns And Playwood Shearwalls,Commercial,CofC Issued,4/7/2017
56737,,16016-10000-26801,,12/22/2016,,,,,,,,60000,,Bldg-Alter/Repair,3770 S VINTON AVE 1-32 90034,Soft Story Retrofit Of The Tuck Under Region Of An Apartment Building Using Cantilever Columns,Apartment,CofC Issued,2/17/2018
56738,,16016-10000-26799,,12/22/2016,,,,,,,,40000,,Bldg-Alter/Repair,3868 S CENTINELA AVE 90066,Soft Story Retrofit Of The Tuck Under Regions Of An Apartment Building Using Cantilever Columns And Plywood Shear Walls,Apartment,CofC Issued,5/9/2017
56739,,16016-10000-26800,,12/22/2016,,,,,,,,40000,,Bldg-Alter/Repair,3900 S CENTINELA AVE 90066,Soft Story Retrofit Of The Tuck Under Regions Of An Apartment Building Using Cantilever Columns And Plywood Shear Walls.,Apartment,CofC Issued,5/9/2017
56747,,16016-10000-20241,,12/23/2016,,,,,,,,40000,,Bldg-Alter/Repair,1127 N BEACHWOOD DR 9-16 90038,Soft-Story Retrofit Of The Tuck Under Regions Of An Apartment Building Using Plywood Shearwalls,Apartment,CofC Issued,3/29/2017
56780,,16016-10000-29017,,12/29/2016,,,,,,,,60000,,Bldg-Alter/Repair,770 N HILL PL 90012,Soft-Story Seismic Retrofit For An Existing 3-Story Apartment. Install New Special Cantilever Column System.,Apartment,CofC Issued,5/11/2019
56805,,16016-10000-29019,,12/29/2016,,,,,,,,40000,,Bldg-Alter/Repair,1115 S WOOSTER ST 1-12 90035,Soft-Story Retrofit For An Existing 3-Story Apartment. Install New Special Cantilever Column System And Wood Shear Walls.,Apartment,CofC Issued,12/12/2017
56846,,16016-10000-13660,,1/4/2017,,,,,,,,30000,,Bldg-Alter/Repair,919 N CROFT AVE 1-5 90069,Soft Story Seismic Retrofit Of The Tuck Under Regions Of A 2 Story Apartment Building Using Cantilever Columns,Apartment,CofC Issued,4/4/2017
56866,,16016-10000-08956,,1/5/2017,,,,,,,,30000,,Bldg-Alter/Repair,1759 N WINONA BLVD 90027,Soft-Story Seismic Retrofit Of Tuck Under Region Of An Apartment Building Using Steel Moment Frames,Apartment,CofC Issued,3/31/2017
56873,,16016-10000-24108,,1/6/2017,,,,,,,,80000,,Bldg-Alter/Repair,603 N NEW HAMPSHIRE AVE 90004,Soft-Story Retrofit For An Existing 3-Story Apartment. Install New Ordinary Moment Frames And New Shear Wall.,Apartment,CofC Issued,8/31/2017
56909,,16016-10001-17115,,1/10/2017,,,,,,,,0,,Bldg-Alter/Repair,730 S SERRANO AVE 1-28 90005,Supplemental Soft Story Permit To Verify That Apartment Does Not Require Retrofit And Complies With The Minimum Standards Of Div. 93. See Comments. No New Construction Is Proposed,Apartment,Permit Finaled,10/3/2018
56926,,15016-10001-21470,,1/11/2017,,,,,,,,3500,,Bldg-Alter/Repair,1925 N PALMERSTON PL 90027,Supplemental Permit To 15016-10000-21470 For Soft-Story Retrofit Detail Changes To The Foundation And Sccs Connection Per Engineer'S Design. ,Apartment,Issued,1/11/2017
56946,,16016-10000-15764,,1/12/2017,,,,,,,,50000,,Bldg-Alter/Repair,1752 N WINONA BLVD 90027,Soft Story Retrofit Of The Tuck Under Regions Of A Two Story Apartment Building Using Shearwalls And Builtup Moment Frames,Apartment,CofC Issued,8/10/2019
56958,,16016-10000-22940,,1/13/2017,,,,,,,,40000,,Bldg-Alter/Repair,4514 N VISTA DEL MONTE AVE 1-8 91403,Soft-Story Seismic Retrofit Per Lamc Div 93 Of The Tuck Under Regions Of An Existing Apartment Building Using Steel Cantilever Columns,Apartment,CofC Issued,3/10/2017
56960,,16016-10000-19344,,1/13/2017,,,,,,,,25000,,Bldg-Alter/Repair,1212 N EDGEMONT ST 1-8 90029,Soft-Story Retrofit Of The Tuck Under Regions For An Existing 2-Story Apartment Building Using Steel Moment Frames And Plywood Shearwalls,Apartment,CofC Issued,9/1/2017
56973,,16016-10000-27315,,1/17/2017,,,,,,,,40000,,Bldg-Alter/Repair,8372 N NORTHGATE AVE 91304,Soft Story Retrofit Of The Tuck Under Regions Of An Apartment Building Using Steel Moment Frames,Apartment,CofC Issued,12/12/2017
56987,,16016-10000-24482,,1/18/2017,,,,,,,,40000,,Bldg-Alter/Repair,952 N HUDSON AVE 1-8 90038,Soft-Story Retrofit Of The Tuck Under Regions Of An Apartment Building Using Plywood Shearwalls And Hfx Panels,Commercial,CofC Issued,12/12/2017
56999,,16016-10000-27960,,1/19/2017,,,,,,,,40000,,Bldg-Alter/Repair,1112 S WOOSTER ST 1-5 90035,Soft Story Retrofit For An Existing 2-Story Apartment. Install New Special Cantilever Column System. ,Apartment,CofC Issued,4/4/2017
57000,,16016-10000-27961,,1/19/2017,,,,,,,,20000,,Bldg-Alter/Repair,1116 S WOOSTER ST 1-5 90035,Soft Story Retrofit For An Exisitng 2-Story Apartment. Install New Special Cantilever Column System. ,Apartment,CofC Issued,4/4/2017
57019,,16016-10000-24724,,1/20/2017,,,,,,,,60000,,Bldg-Alter/Repair,2508 S PACIFIC AVE 90291,Soft Story Retrofit For An Existing 3-Story Apartment. Install New Ordinary Moment Frames.,Apartment,CofC Issued,10/16/2018
57020,,16016-10000-24725,,1/20/2017,,,,,,,,60000,,Bldg-Alter/Repair,2510 S PACIFIC AVE 90291,Soft-Story Retrofit For An Existing 3-Story Apartment. Install New Ordinary Moment Frames.,Apartment,CofC Issued,2/8/2018
57031,,16016-10000-29619,,1/23/2017,,,,,,,,25000,,Bldg-Alter/Repair,1954 N CHEREMOYA AVE 1-10 90068,Soft Story Retrofit Of The Tuck Under Regions Of An Apartment Building Using Steel Cantilever Columns,Apartment,CofC Issued,12/15/2020
57039,,16016-10000-21865,,1/23/2017,,,,,,,,30000,,Bldg-Alter/Repair,1750 S PURDUE AVE 1-6 90025,Soft-Story Retrofit For An Existing 2-Story Apartment Building. Install New Shear Walls And Hardy Panels.,Apartment,CofC Issued,12/12/2017
57058,,16016-10000-23367,,1/25/2017,,,,,,,,50000,,Bldg-Alter/Repair,3833 S MENTONE AVE 1-9 90232,Soft-Story Retrofit For An Existing 2-Story Apartment. Install New Moment Frames And Shear Walls.,Apartment,CofC Issued,3/5/2018
57065,,16016-10000-21916,,1/25/2017,,,,,,,,20000,,Bldg-Alter/Repair,1475 S BEDFORD ST 1-6 90035,Soft-Story Retrofit For An Existing 2-Story Apartment Building. Install New Cantilever Columns.,Apartment,CofC Issued,10/30/2018
57099,,16016-10000-25361,,1/30/2017,,,,,,,,25000,,Bldg-Alter/Repair,14232 W SYLVAN ST 1-10 91401,Soft Story Retrofit Of The Tuck Under Regions Of An Apartment Building Using Hardy Panels,Apartment,CofC Issued,10/20/2021
57100,,16016-10000-25358,,1/30/2017,,,,,,,,30000,,Bldg-Alter/Repair,3571 E ATLANTIC ST 90023,Soft Story Retrofit Of The Tuck Under Regions Of An Apartment Building Using Plywood Shear Walls And Hardy Panels,Apartment,CofC Issued,7/27/2020
57101,,16016-10000-25359,,1/30/2017,,,,,,,,30000,,Bldg-Alter/Repair,3575 E ATLANTIC ST 90023,Soft Story Retrofit Of The Tuck Under Regions Of An Apartment Building Using Plywood Shearwalls And Hardy Panels,Apartment,CofC Issued,7/27/2020
57110,,16016-10000-30160,,1/30/2017,,,,,,,,40000,,Bldg-Alter/Repair,850 S WESTGATE AVE 1-10 90049,Soft-Story Retrofit For An Existing 3-Story Apartment Building. Install New Special Cantilever Column System.,Apartment,CofC Issued,4/28/2017
57121,,16016-10000-13657,,1/31/2017,,,,,,,,30000,,Bldg-Alter/Repair,21725 W LANARK ST 1-36 91304,Seismic Soft Story Retrofit Of The Tuck Under Regions Of An Apartment Building With Cantilever Columns,Apartment,CofC Issued,5/1/2017
57149,,15016-10001-28686,,2/3/2017,,,,,,,,0,,Bldg-Alter/Repair,3954 S URSULA AVE 1-37 90008,Supplemental Permit To 15016-10000-28686 For Soft-Story Retrofit Of An Existing 3-Story Apartment Building.  Change Engineer Of Record And Revise Retrofit Design. Install New Intermediate Moment Frames.,Apartment,Issued,2/3/2017
57162,,16016-10000-20196,,2/6/2017,,,,,,,,25000,,Bldg-Alter/Repair,16459 W SUNSET BLVD 90272,Soft-Story Retrofit For An Existing 2-Story Apartment. Install New Moment Frame At Rear Parking Area.,Apartment,CofC Issued,2/26/2019
57179,,16016-10000-18868,,2/7/2017,,,,,,,,48000,,Bldg-Alter/Repair,6550 N SIMPSON AVE 1-25 91606,Mandatory Soft-Story Retrofit For An Existing 2-Story Apartment. Install New Steel Special Cantilever Columns.,Apartment,CofC Issued,12/12/2017
57244,,16016-10000-23067,,2/13/2017,,,,,,,,20000,,Bldg-Alter/Repair,139 N MARIPOSA AVE 90004,Soft Story Retrofit Of The Tuck Under Regions Of An Apartment Building Using Steel Moment Frame,Apartment,CofC Issued,12/12/2017
57245,,16016-10000-23072,,2/13/2017,,,,,,,,20000,,Bldg-Alter/Repair,143 N MARIPOSA AVE 90004,Soft Story Retrofit Of The Tuck Under Regions Of An Apartment Building Using Steel Moment Frame,Apartment,CofC Issued,12/12/2017
57266,,16016-10000-27395,,2/15/2017,,,,,,,,20000,,Bldg-Alter/Repair,1306 N LAS PALMAS AVE 90028,Soft-Story Retrofit For An Existing 2-Story Apartment. Install New Steel Special Cantilever Column System At Front Tuck-Under-Parking Area. ,Apartment,CofC Issued,12/12/2017
57267,,16016-10000-25041,,2/15/2017,,,,,,,,40000,,Bldg-Alter/Repair,1334 N LAS PALMAS AVE 90028,Soft Story Retrofit Of The Tuck Under Regions Of An Existing 2-Story Apartment Building Using Steel Cantilever Columns.,Apartment,CofC Issued,12/12/2017
57293,,15016-10001-25570,,2/17/2017,,,,,,,,600,,Bldg-Alter/Repair,11950 W KLING ST 91607,"Supplemental Permit To 15016-10000-25570 For Soft-Story Retrofit Design Changes. Relocate Moment Frame, Change One Moment Frame Size And Revise Foundation Details Per Engineers Design.  ",Apartment,Permit Finaled,12/22/2017
57297,,16016-10000-31203,,2/17/2017,,,,,,,,30000,,Bldg-Alter/Repair,2359 N GLENDALE BLVD 1-8 90039,Soft-Story Retrofit For An Existing 3-Story Apartment. Install New Special Cantilever Column System And Wood Shear Wall.,Apartment,CofC Issued,4/21/2020
57301,,16016-10000-30688,,2/17/2017,,,,,,,,80000,,Bldg-Alter/Repair,1048 W 12TH ST 90731,Soft-Story Retrofit Of The Tuck Under Regions Of An Apartment Building Per Div 93. Install 4 New Moment Frames.,Apartment,CofC Issued,12/12/2017
57302,,16016-10000-27912,,2/17/2017,,,,,,,,20000,,Bldg-Alter/Repair,3951 W 7TH ST 90005,Soft-Story Retrofit For An Existing 3-Story Apartment Building. Install New Steel Special Moment Frame.,Apartment,CofC Issued,12/12/2017
57326,,17016-10000-01341,,2/21/2017,,,,,,,,124200,,Bldg-Alter/Repair,11285 W CHARNOCK ROAD 90066,Soft Story Retrofit Per Div. 93 Using Steel Moment Frames And Plywood Shearwalls,Apartment,CofC Issued,2/23/2018
57354,,16016-10000-29526,,2/23/2017,,,,,,,,20000,,Bldg-Alter/Repair,5923 W WILLOUGHBY AVE 1-7 90038,Soft-Story Retrofit Per Div.93 For An Existing 2-Story Apartment. Install New Special Cantilever Column System.,Apartment,CofC Issued,10/30/2018
57361,,16016-10001-15112,,2/23/2017,,,,,,,,0,,Bldg-Alter/Repair,3335 W ROWENA AVE 1-15 90027,Supplemental Permit To 16016-10000-15112 To Reduce Scope Of Soft-Story Retrofit Work. Eliminate Work On Rear Portion Of Building. See Comments.  ,Apartment,OK to Issue CofC,3/29/2017
57362,,16016-10000-30633,,2/23/2017,,,,,,,,20000,,Bldg-Alter/Repair,8154 N LANGDON AVE 1-41 91406,Soft-Story Seismic Retrofit For An Existing 2-Story Apartment. Install New Special Cantilever Column System. ,Apartment,CofC Issued,11/29/2017
57379,,16016-10000-22001,,2/24/2017,,,,,,,,0,,Bldg-Alter/Repair,7939 N RESEDA BLVD BLDG 2 91335,"Verify Work Permitted, Completed And Approved Under Permit #1995la42541 Meets The Minimum Requirements For Compliance To The Soft-Story Retrofit Ordinance. No New Construction Work Is Proposed. Permit Is For Issuance Of A Certificate Of Compliance. ",Apartment,CofC Issued,3/3/2017
57380,,16016-10000-21999,,2/24/2017,,,,,,,,0,,Bldg-Alter/Repair,7939 N RESEDA BLVD BLDG 1 91335,"Verify Work Permitted, Completed And Approved Under Permit #1995la42542 Meets The Minimum Requirements For Compliance To The Soft-Story Retrofit Ordinance. No New Construction Work Is Proposed. Permit Is For Issuance Of A Certificate Of Compliance. ",Apartment,CofC Issued,3/3/2017
57381,,16016-10000-22003,,2/24/2017,,,,,,,,0,,Bldg-Alter/Repair,7939 N RESEDA BLVD BLDG 4 91335,"Verify Work Permitted, Completed And Approved Under Permit #1995la42543 Meets The Minimum Requirements For Compliance To The Soft-Story Retrofit Ordinance. No New Construction Work Is Proposed. Permit Is For Issuance Of A Certificate Of Compliance. ",Apartment,CofC Issued,3/3/2017
57382,,16016-10000-22002,,2/24/2017,,,,,,,,0,,Bldg-Alter/Repair,7939 N RESEDA BLVD BLDG 3 91335,"Verify Work Permitted, Completed And Approved Under Permit #1995la42540 Meets The Minimum Requirements For Compliance To The Soft-Story Retrofit Ordinance. No New Construction Work Is Proposed. Permit Is For Issuance Of A Certificate Of Compliance. ",Apartment,CofC Issued,3/3/2017
57392,,16016-10000-29708,,2/24/2017,,,,,,,,5000,,Bldg-Alter/Repair,20952 W GRESHAM ST 91304,"Soft-Story Seismic Retrofit (At South, Garage Entrance) Per Lamc Division 93. Install New Hardy Panel. ",Apartment,CofC Issued,4/10/2017
57402,,16016-10000-30609,,2/27/2017,,,,,,,,40000,,Bldg-Alter/Repair,8960 N ORION AVE 91343,Soft-Story Seismic Retrofit Of The Tuck Under Regions Of An Apartment Building Per Lamc Div 93: Moment Frame,Apartment,CofC Issued,4/21/2017
57420,,16016-10000-30734,,2/28/2017,,,,,,,,60000,,Bldg-Alter/Repair,1712 N KINGSLEY DR 1-32 90027,Soft-Story Retrofit Of The Tuck Under Regions Of Apartment Building Per Div 93. Install New Sccs.,Apartment,CofC Issued,12/12/2017
